start_station_name,end_station_name,Count of ride_id
Blue Island Ave & 18th St,Ashland Ave & Division St,8
Blue Island Ave & 18th St,Ashland Ave & Grand Ave,4
Blue Island Ave & 18th St,Ashland Ave & Lake St,7
Blue Island Ave & 18th St,Ashland Ave & McDowell Ave,3
Blue Island Ave & 18th St,Ashland Ave & Pershing Rd,1
Blue Island Ave & 18th St,Avondale Ave & Irving Park Rd,1
Blue Island Ave & 18th St,Bissell St & Armitage Ave,3
Blue Island Ave & 18th St,Blue Island Ave & 18th St,492
Blue Island Ave & 18th St,Broadway & Belmont Ave,1
Blue Island Ave & 18th St,Broadway & Cornelia Ave,1
Blue Island Ave & 18th St,Broadway & Ridge Ave,2
Blue Island Ave & 18th St,Buckingham Fountain,13
Blue Island Ave & 18th St,Burnham Harbor,10
Blue Island Ave & 18th St,California Ave & 21st St,25
Blue Island Ave & 18th St,California Ave & 23rd Pl,25
Blue Island Ave & 18th St,California Ave & 26th St,7
Blue Island Ave & 18th St,California Ave & Altgeld St,1
Blue Island Ave & 18th St,California Ave & Cortez St,3
Blue Island Ave & 18th St,California Ave & Division St,3
Blue Island Ave & 18th St,California Ave & Francis Pl (Temp),2
Blue Island Ave & 18th St,California Ave & North Ave,5
Blue Island Ave & 18th St,Calumet Ave & 18th St,20
Blue Island Ave & 18th St,Calumet Ave & 21st St,1
Blue Island Ave & 18th St,Calumet Ave & 33rd St,2
Blue Island Ave & 18th St,Calumet Ave & 35th St,1
Blue Island Ave & 18th St,Calumet Ave & 51st St,4
Blue Island Ave & 18th St,Canal St & Adams St,4
Blue Island Ave & 18th St,Canal St & Harrison St,1
Blue Island Ave & 18th St,Canal St & Jackson Blvd,4
Blue Island Ave & 18th St,Canal St & Madison St,3
Blue Island Ave & 18th St,Canal St & Monroe St,2
Blue Island Ave & 18th St,Canal St & Taylor St,25
Blue Island Ave & 18th St,Carpenter St & Huron St,2
Blue Island Ave & 18th St,Central Park Ave & Elbridge Ave,3
Blue Island Ave & 18th St,Central Park Blvd & 5th Ave,1
Blue Island Ave & 18th St,Cityfront Plaza Dr & Pioneer Ct,1
Blue Island Ave & 18th St,Claremont Ave & Hirsch St,1
Blue Island Ave & 18th St,Clark St & 9th St (AMLI),10
Blue Island Ave & 18th St,Clark St & Chicago Ave,1
Blue Island Ave & 18th St,Clark St & Elm St,9
Blue Island Ave & 18th St,Clark St & Grace St,1
Blue Island Ave & 18th St,Clark St & Ida B Wells Dr,3
Blue Island Ave & 18th St,Clark St & Lake St,2
Blue Island Ave & 18th St,Clark St & Newport St,1
Blue Island Ave & 18th St,Clark St & Randolph St,8
Blue Island Ave & 18th St,Clark St & Wellington Ave,1
Blue Island Ave & 18th St,Clinton St & 18th St,19
Blue Island Ave & 18th St,Clinton St & Jackson Blvd,4
Blue Island Ave & 18th St,Clinton St & Lake St,8
Blue Island Ave & 18th St,Clinton St & Madison St,4
Blue Island Ave & 18th St,Clinton St & Roosevelt Rd,157
Blue Island Ave & 18th St,Clinton St & Tilden St,5
Blue Island Ave & 18th St,Clinton St & Washington Blvd,2
Blue Island Ave & 18th St,Columbus Dr & Randolph St,2
Blue Island Ave & 18th St,Cornell Ave & Hyde Park Blvd,3
Blue Island Ave & 18th St,Cottage Grove Ave & Oakwood Blvd,3
Blue Island Ave & 18th St,Daley Center Plaza,7
Blue Island Ave & 18th St,Damen Ave & Chicago Ave,4
Blue Island Ave & 18th St,Damen Ave & Clybourn Ave,1
Blue Island Ave & 18th St,Damen Ave & Cortland St,4
Blue Island Ave & 18th St,Damen Ave & Coulter St,26
Blue Island Ave & 18th St,Damen Ave & Cullerton St,86
Blue Island Ave & 18th St,Damen Ave & Division St,6
Blue Island Ave & 18th St,Damen Ave & Grand Ave,3
Blue Island Ave & 18th St,Damen Ave & Madison St,2
Blue Island Ave & 18th St,Damen Ave & Melrose Ave,1
Blue Island Ave & 18th St,Damen Ave & Pershing Rd,1
Blue Island Ave & 18th St,Damen Ave & Pierce Ave,3
Blue Island Ave & 18th St,Damen Ave & Thomas St (Augusta Blvd),9
Blue Island Ave & 18th St,Damen Ave & Walnut (Lake) St (*),1
Blue Island Ave & 18th St,Dayton St & North Ave,2
Blue Island Ave & 18th St,Dearborn Pkwy & Delaware Pl,18
Blue Island Ave & 18th St,Dearborn St & Adams St,2
Blue Island Ave & 18th St,Dearborn St & Erie St,8
Blue Island Ave & 18th St,Dearborn St & Monroe St,11
Blue Island Ave & 18th St,Delano Ct & Roosevelt Rd,26
Blue Island Ave & 18th St,Desplaines St & Jackson Blvd,18
Blue Island Ave & 18th St,Desplaines St & Kinzie St,1
Blue Island Ave & 18th St,Desplaines St & Randolph St,6
Blue Island Ave & 18th St,Dorchester Ave & 49th St,1
Blue Island Ave & 18th St,Dusable Harbor,4
Blue Island Ave & 18th St,Eckhart Park,9
Blue Island Ave & 18th St,Elizabeth (May) St & Fulton St,2
Blue Island Ave & 18th St,Elizabeth St & 47th St,1
Blue Island Ave & 18th St,Ellis Ave & 55th St,7
Blue Island Ave & 18th St,Ellis Ave & 58th St,1
Blue Island Ave & 18th St,Elston Ave & Wabansia Ave,5
Blue Island Ave & 18th St,Emerald Ave & 28th St,51
Blue Island Ave & 18th St,Emerald Ave & 31st St,21
Blue Island Ave & 18th St,Fairbanks Ct & Grand Ave,6
Blue Island Ave & 18th St,Fairfield Ave & Roosevelt Rd,2
Blue Island Ave & 18th St,Federal St & Polk St,9
Blue Island Ave & 18th St,Field Museum,1
Blue Island Ave & 18th St,Financial Pl & Ida B Wells Dr,3
Blue Island Ave & 18th St,Fort Dearborn Dr & 31st St,6
Blue Island Ave & 18th St,Franklin St & Adams St (Temp),1
Blue Island Ave & 18th St,Franklin St & Chicago Ave,3
Blue Island Ave & 18th St,Franklin St & Illinois St,4
Blue Island Ave & 18th St,Franklin St & Jackson Blvd,12
Blue Island Ave & 18th St,Franklin St & Lake St,7
Blue Island Ave & 18th St,Franklin St & Monroe St,3
Blue Island Ave & 18th St,Green St & Madison St,69
Blue Island Ave & 18th St,Green St & Randolph St,18
Blue Island Ave & 18th St,Halsted St & 18th St,35
Blue Island Ave & 18th St,Halsted St & 21st St,53
Blue Island Ave & 18th St,Halsted St & 35th St,5
Blue Island Ave & 18th St,Halsted St & 37th St,2
Blue Island Ave & 18th St,Halsted St & 47th Pl,3
Blue Island Ave & 18th St,Halsted St & Archer Ave,4
Blue Island Ave & 18th St,Halsted St & Clybourn Ave,10
Blue Island Ave & 18th St,Halsted St & Dickens Ave,2
Blue Island Ave & 18th St,Halsted St & Maxwell St,45
Blue Island Ave & 18th St,Halsted St & North Branch St,3
Blue Island Ave & 18th St,Halsted St & Polk St,78
Blue Island Ave & 18th St,Halsted St & Roosevelt Rd,60
Blue Island Ave & 18th St,Halsted St & Roscoe St,2
Blue Island Ave & 18th St,Halsted St & Wrightwood Ave,2
Blue Island Ave & 18th St,Hermitage Ave & Polk St,13
Blue Island Ave & 18th St,Honore St & Division St,5
Blue Island Ave & 18th St,Hoyne Ave & 47th St,2
Blue Island Ave & 18th St,Humboldt Blvd & Armitage Ave,1
Blue Island Ave & 18th St,Indiana Ave & 26th St,6
Blue Island Ave & 18th St,Indiana Ave & 31st St,1
Blue Island Ave & 18th St,Indiana Ave & 40th St,1
Blue Island Ave & 18th St,Indiana Ave & Roosevelt Rd,36
Blue Island Ave & 18th St,Jefferson St & Monroe St,16
Blue Island Ave & 18th St,Jeffery Blvd & 71st St,1
Blue Island Ave & 18th St,Kedzie Ave & 21st St,3
Blue Island Ave & 18th St,Kedzie Ave & 24th St,5
Blue Island Ave & 18th St,Kedzie Ave & Chicago Ave,1
Blue Island Ave & 18th St,Kedzie Ave & Milwaukee Ave,26
Blue Island Ave & 18th St,Kedzie Ave & Palmer Ct,1
Blue Island Ave & 18th St,Kimbark Ave & 53rd St,1
Blue Island Ave & 18th St,Kingsbury St & Kinzie St,1
Blue Island Ave & 18th St,Laflin St & Cullerton St,54
Blue Island Ave & 18th St,Lake Park Ave & 47th St,1
Blue Island Ave & 18th St,Lake Shore Dr & Belmont Ave,3
Blue Island Ave & 18th St,Lake Shore Dr & Diversey Pkwy,1
Blue Island Ave & 18th St,Lake Shore Dr & Monroe St,25
Blue Island Ave & 18th St,Lake Shore Dr & Ohio St,10
Blue Island Ave & 18th St,Lake Shore Dr & Wellington Ave,1
Blue Island Ave & 18th St,Lakefront Trail & Wilson Ave,1
Blue Island Ave & 18th St,Larrabee St & Armitage Ave,1
Blue Island Ave & 18th St,Larrabee St & Division St,1
Blue Island Ave & 18th St,Larrabee St & Kingsbury St,3
Blue Island Ave & 18th St,Larrabee St & Oak St,1
Blue Island Ave & 18th St,LaSalle Dr & Huron St,1
Blue Island Ave & 18th St,LaSalle St & Adams St,1
Blue Island Ave & 18th St,LaSalle St & Illinois St,5
Blue Island Ave & 18th St,LaSalle St & Jackson Blvd,2
Blue Island Ave & 18th St,LaSalle St & Washington St,11
Blue Island Ave & 18th St,Leavitt St & Archer Ave,5
Blue Island Ave & 18th St,Leavitt St & Chicago Ave,6
Blue Island Ave & 18th St,Leavitt St & North Ave,1
Blue Island Ave & 18th St,Lincoln Ave & Fullerton Ave,10
Blue Island Ave & 18th St,Lincoln Park Conservatory,5
Blue Island Ave & 18th St,Loomis St & Archer Ave,22
Blue Island Ave & 18th St,Loomis St & Jackson Blvd,14
Blue Island Ave & 18th St,Loomis St & Lexington St,67
Blue Island Ave & 18th St,Malcolm X College,2
Blue Island Ave & 18th St,Malcolm X College Vaccination Site,2
Blue Island Ave & 18th St,Marshfield Ave & 44th St,7
Blue Island Ave & 18th St,Marshfield Ave & 59th St,1
Blue Island Ave & 18th St,Marshfield Ave & Cortland St,3
Blue Island Ave & 18th St,May St & Cullerton St,73
Blue Island Ave & 18th St,May St & Taylor St,85
Blue Island Ave & 18th St,McClurg Ct & Erie St,2
Blue Island Ave & 18th St,McClurg Ct & Illinois St,7
Blue Island Ave & 18th St,McCormick Place,3
Blue Island Ave & 18th St,Michigan Ave & 14th St,21
Blue Island Ave & 18th St,Michigan Ave & 18th St,39
Blue Island Ave & 18th St,Michigan Ave & 8th St,14
Blue Island Ave & 18th St,Michigan Ave & Ida B Wells Dr,1
Blue Island Ave & 18th St,Michigan Ave & Jackson Blvd,11
Blue Island Ave & 18th St,Michigan Ave & Lake St,3
Blue Island Ave & 18th St,Michigan Ave & Madison St,1
Blue Island Ave & 18th St,Michigan Ave & Oak St,5
Blue Island Ave & 18th St,Michigan Ave & Pearson St,1
Blue Island Ave & 18th St,Michigan Ave & Washington St,5
Blue Island Ave & 18th St,Mies van der Rohe Way & Chestnut St,1
Blue Island Ave & 18th St,Mies van der Rohe Way & Chicago Ave,1
Blue Island Ave & 18th St,Millard Ave & 26th St,1
Blue Island Ave & 18th St,Millennium Park,14
Blue Island Ave & 18th St,Milwaukee Ave & Cuyler Ave,1
Blue Island Ave & 18th St,Milwaukee Ave & Grand Ave,16
Blue Island Ave & 18th St,Milwaukee Ave & Rockwell St,2
Blue Island Ave & 18th St,Milwaukee Ave & Wabansia Ave,1
Blue Island Ave & 18th St,MLK Jr Dr & 29th St,1
Blue Island Ave & 18th St,Morgan Ave & 14th Pl,35
Blue Island Ave & 18th St,Morgan St & 18th St,154
Blue Island Ave & 18th St,Morgan St & 31st St,32
Blue Island Ave & 18th St,Morgan St & Lake St,30
Blue Island Ave & 18th St,Morgan St & Polk St,34
Blue Island Ave & 18th St,Museum of Science and Industry,3
Blue Island Ave & 18th St,N Green St & W Lake St,2
Blue Island Ave & 18th St,Noble St & Milwaukee Ave,15
Blue Island Ave & 18th St,Normal Ave & Archer Ave,1
Blue Island Ave & 18th St,Ogden Ave & Chicago Ave,12
Blue Island Ave & 18th St,Ogden Ave & Congress Pkwy,3
Blue Island Ave & 18th St,Ogden Ave & Race Ave,4
Blue Island Ave & 18th St,Ogden Ave & Roosevelt Rd,19
Blue Island Ave & 18th St,Orleans St & Chestnut St (NEXT Apts),1
Blue Island Ave & 18th St,Orleans St & Elm St,1
Blue Island Ave & 18th St,Orleans St & Merchandise Mart Plaza,1
Blue Island Ave & 18th St,Paulina Ave & North Ave,1
Blue Island Ave & 18th St,Paulina St & 18th St,139
Blue Island Ave & 18th St,Paulina St & Flournoy St,59
Blue Island Ave & 18th St,Paulina St & Howard St,1
Blue Island Ave & 18th St,Peoria St & Jackson Blvd,43
Blue Island Ave & 18th St,Pine Grove Ave & Waveland Ave,1
Blue Island Ave & 18th St,Racine Ave & 13th St,33
Blue Island Ave & 18th St,Racine Ave & 15th St,52
Blue Island Ave & 18th St,Racine Ave & 18th St,96
Blue Island Ave & 18th St,Racine Ave & 35th St,8
Blue Island Ave & 18th St,Racine Ave & Congress Pkwy,14
Blue Island Ave & 18th St,Racine Ave & Fullerton Ave,2
Blue Island Ave & 18th St,Racine Ave & Randolph St,4
Blue Island Ave & 18th St,Racine Ave & Washington Blvd,4
Blue Island Ave & 18th St,Racine Ave & Washington Blvd (*),2
Blue Island Ave & 18th St,Ravenswood Ave & Berteau Ave,1
Blue Island Ave & 18th St,Rhodes Ave & 32nd St,1
Blue Island Ave & 18th St,Rush St & Cedar St,6
Blue Island Ave & 18th St,Rush St & Hubbard St,1
Blue Island Ave & 18th St,Rush St & Superior St,6
Blue Island Ave & 18th St,Sacramento Blvd & Franklin Blvd,2
Blue Island Ave & 18th St,Sangamon St & Washington Blvd,13
Blue Island Ave & 18th St,Sedgwick St & Huron St,3
Blue Island Ave & 18th St,Sedgwick St & North Ave,1
Blue Island Ave & 18th St,Seeley Ave & Roscoe St,1
Blue Island Ave & 18th St,Shedd Aquarium,10
Blue Island Ave & 18th St,Sheffield Ave & Kingsbury St,6
Blue Island Ave & 18th St,Sheffield Ave & Wellington Ave,2
Blue Island Ave & 18th St,Sheffield Ave & Willow St,1
Blue Island Ave & 18th St,Sheffield Ave & Wrightwood Ave,1
Blue Island Ave & 18th St,Sheridan Rd & Buena Ave,1
Blue Island Ave & 18th St,Shields Ave & 28th Pl,1
Blue Island Ave & 18th St,Shields Ave & 31st St,4
Blue Island Ave & 18th St,Shore Dr & 55th St,3
Blue Island Ave & 18th St,Smith Park,5
Blue Island Ave & 18th St,Smith Park (*),1
Blue Island Ave & 18th St,Southport Ave & Clybourn Ave,1
Blue Island Ave & 18th St,Southport Ave & Roscoe St,6
Blue Island Ave & 18th St,Southport Ave & Waveland Ave,1
Blue Island Ave & 18th St,Spaulding Ave & Armitage Ave,1
Blue Island Ave & 18th St,Spaulding Ave & Division St,2
Blue Island Ave & 18th St,St. Clair St & Erie St,1
Blue Island Ave & 18th St,State St & 19th St,3
Blue Island Ave & 18th St,State St & 29th St,2
Blue Island Ave & 18th St,State St & 33rd St,11
Blue Island Ave & 18th St,State St & 35th St,2
Blue Island Ave & 18th St,State St & Harrison St,10
Blue Island Ave & 18th St,State St & Kinzie St,8
Blue Island Ave & 18th St,State St & Pearson St,1
Blue Island Ave & 18th St,State St & Randolph St,5
Blue Island Ave & 18th St,State St & Van Buren St,22
Blue Island Ave & 18th St,Stockton Dr & Wrightwood Ave,2
Blue Island Ave & 18th St,Streeter Dr & Grand Ave,30
Blue Island Ave & 18th St,Theater on the Lake,3
Blue Island Ave & 18th St,Throop (Loomis) St & Taylor St,23
Blue Island Ave & 18th St,Throop St & Taylor St,20
Blue Island Ave & 18th St,Unknown,89
Blue Island Ave & 18th St,Wabash Ave & 16th St,10
Blue Island Ave & 18th St,Wabash Ave & 9th St,6
Blue Island Ave & 18th St,Wabash Ave & Adams St,1
Blue Island Ave & 18th St,Wabash Ave & Cermak Rd,3
Blue Island Ave & 18th St,Wabash Ave & Grand Ave,8
Blue Island Ave & 18th St,Wabash Ave & Roosevelt Rd,34
Blue Island Ave & 18th St,Wabash Ave & Wacker Pl,3
Blue Island Ave & 18th St,Wacker Dr & Washington St,2
Blue Island Ave & 18th St,Wallace St & 35th St,1
Blue Island Ave & 18th St,Walsh Park,2
Blue Island Ave & 18th St,Washtenaw Ave & Ogden Ave,5
Blue Island Ave & 18th St,Wells St & 19th St,16
Blue Island Ave & 18th St,Wells St & Concord Ln,1
Blue Island Ave & 18th St,Wells St & Elm St,1
Blue Island Ave & 18th St,Wells St & Evergreen Ave,2
Blue Island Ave & 18th St,Wells St & Hubbard St,2
Blue Island Ave & 18th St,Wells St & Huron St,1
Blue Island Ave & 18th St,Wells St & Polk St,12
Blue Island Ave & 18th St,Wentworth Ave & 24th St (Temp),9
Blue Island Ave & 18th St,Wentworth Ave & 35th St,15
Blue Island Ave & 18th St,Wentworth Ave & Cermak Rd,57
Blue Island Ave & 18th St,Wentworth Ave & Cermak Rd (Temp),1
Blue Island Ave & 18th St,Western Ave & 21st St,33
Blue Island Ave & 18th St,Western Ave & 24th St,25
Blue Island Ave & 18th St,Western Ave & 28th St,2
Blue Island Ave & 18th St,Western Ave & Congress Pkwy,2
Blue Island Ave & 18th St,Western Ave & Division St,1
Blue Island Ave & 18th St,Western Ave & Fillmore St,6
Blue Island Ave & 18th St,Western Ave & Leland Ave,1
Blue Island Ave & 18th St,Western Ave & Monroe St,3
Blue Island Ave & 18th St,Western Ave & Walton St,6
Blue Island Ave & 18th St,Western Ave & Winnebago Ave,2
Blue Island Ave & 18th St,Wolcott (Ravenswood) Ave & Montrose Ave,1
Blue Island Ave & 18th St,Wolcott Ave & Polk St,27
Blue Island Ave & 18th St,Wood St & 35th St,5
Blue Island Ave & 18th St,Wood St & Augusta Blvd,6
Blue Island Ave & 18th St,Wood St & Chicago Ave,1
Blue Island Ave & 18th St,Wood St & Hubbard St,4
Blue Island Ave & 18th St,Wood St & Milwaukee Ave,7
Blue Island Ave & 18th St,Wood St & Taylor St,5
Blue Island Ave & 18th St,Wood St & Taylor St (Temp),8
Bosworth Ave & Howard St,2112 W Peterson Ave,1
Bosworth Ave & Howard St,Albany Ave & Montrose Ave,1
Bosworth Ave & Howard St,Benson Ave & Church St,15
Bosworth Ave & Howard St,Bosworth Ave & Howard St,108
Bosworth Ave & Howard St,Broadway & Argyle St,4
Bosworth Ave & Howard St,Broadway & Berwyn Ave,6
Bosworth Ave & Howard St,Broadway & Granville Ave,8
Bosworth Ave & Howard St,Broadway & Thorndale Ave,25
Bosworth Ave & Howard St,Broadway & Wilson Ave,2
Bosworth Ave & Howard St,Central St & Girard Ave,3
Bosworth Ave & Howard St,Central St Metra,3
Bosworth Ave & Howard St,Chicago Ave & Dempster St,13
Bosworth Ave & Howard St,Chicago Ave & Sheridan Rd,9
Bosworth Ave & Howard St,Chicago Ave & Washington St,37
Bosworth Ave & Howard St,Clark St & Berwyn Ave,3
Bosworth Ave & Howard St,Clark St & Bryn Mawr Ave,5
Bosworth Ave & Howard St,Clark St & Columbia Ave,4
Bosworth Ave & Howard St,Clark St & Elmdale Ave,5
Bosworth Ave & Howard St,Clark St & Grace St,3
Bosworth Ave & Howard St,Clark St & Jarvis Ave,9
Bosworth Ave & Howard St,Clark St & Lunt Ave,32
Bosworth Ave & Howard St,Clark St & Schreiber Ave,8
Bosworth Ave & Howard St,Clark St & Touhy Ave,10
Bosworth Ave & Howard St,Clark St & Winnemac Ave,1
Bosworth Ave & Howard St,Clinton St & Roosevelt Rd,1
Bosworth Ave & Howard St,Damen Ave & Foster Ave,2
Bosworth Ave & Howard St,Damen Ave & Leland Ave,2
Bosworth Ave & Howard St,Dearborn Pkwy & Delaware Pl,1
Bosworth Ave & Howard St,Dodge Ave & Church St,1
Bosworth Ave & Howard St,Dodge Ave & Mulford St,6
Bosworth Ave & Howard St,Eastlake Ter & Rogers Ave,39
Bosworth Ave & Howard St,Eckhart Park,1
Bosworth Ave & Howard St,Elmwood Ave & Austin St,1
Bosworth Ave & Howard St,Francisco Ave & Foster Ave,1
Bosworth Ave & Howard St,Glenwood Ave & Morse Ave,11
Bosworth Ave & Howard St,Glenwood Ave & Touhy Ave,1
Bosworth Ave & Howard St,Greenview Ave & Jarvis Ave,17
Bosworth Ave & Howard St,Lake Shore Dr & Monroe St,1
Bosworth Ave & Howard St,Lakefront Trail & Bryn Mawr Ave,6
Bosworth Ave & Howard St,Lincoln Ave & Sunnyside Ave,1
Bosworth Ave & Howard St,Lincoln Ave & Winona St,1
Bosworth Ave & Howard St,Marine Dr & Ainslie St,1
Bosworth Ave & Howard St,Michigan Ave & Lake St,2
Bosworth Ave & Howard St,Michigan Ave & Oak St,1
Bosworth Ave & Howard St,Oakley Ave & Touhy Ave,2
Bosworth Ave & Howard St,Paulina St & Howard St,30
Bosworth Ave & Howard St,Pine Grove Ave & Waveland Ave,1
Bosworth Ave & Howard St,Ridge Blvd & Howard St,5
Bosworth Ave & Howard St,Rockwell St & Eastwood Ave,1
Bosworth Ave & Howard St,Rush St & Cedar St,2
Bosworth Ave & Howard St,Sawyer Ave & Irving Park Rd,1
Bosworth Ave & Howard St,Sheridan Rd & Columbia Ave,6
Bosworth Ave & Howard St,Sheridan Rd & Greenleaf Ave,17
Bosworth Ave & Howard St,Sheridan Rd & Loyola Ave,12
Bosworth Ave & Howard St,Sheridan Rd & Montrose Ave,1
Bosworth Ave & Howard St,Sheridan Rd & Noyes St (NU),4
Bosworth Ave & Howard St,Streeter Dr & Grand Ave,1
Bosworth Ave & Howard St,University Library (NU),8
Bosworth Ave & Howard St,Unknown,21
Bosworth Ave & Howard St,Valli Produce - Evanston Plaza,17
Bosworth Ave & Howard St,Warren Park East,1
Bosworth Ave & Howard St,Western Ave & Howard St,7
Bosworth Ave & Howard St,Western Ave & Leland Ave,1
Bosworth Ave & Howard St,Wilton Ave & Belmont Ave,1
Bosworth Ave & Howard St,Winchester (Ravenswood) Ave & Balmoral Ave,1
Bosworth Ave & Howard St,Winthrop Ave & Lawrence Ave,1
Bosworth Ave & Howard St,Wolcott Ave & Fargo Ave,1
Bradley Park,Bradley Park,31
Bradley Park,Greenwood Ave & 97th St,1
Bradley Park,Oglesby Ave & 100th St,6
Bradley Park,Stony Island Ave & 90th St,1
Bradley Park,Unknown,12
Broadway & Argyle St,2112 W Peterson Ave,2
Broadway & Argyle St,63rd St Beach,1
Broadway & Argyle St,Ada St & Washington Blvd,1
Broadway & Argyle St,Adler Planetarium,3
Broadway & Argyle St,Albany Ave & Montrose Ave,2
Broadway & Argyle St,Ashland Ave & Augusta Blvd,1
Broadway & Argyle St,Ashland Ave & Belle Plaine Ave,8
Broadway & Argyle St,Ashland Ave & Blackhawk St,4
Broadway & Argyle St,Ashland Ave & Division St,1
Broadway & Argyle St,Ashland Ave & Grace St,9
Broadway & Argyle St,Ashland Ave & Wellington Ave,6
Broadway & Argyle St,Ashland Ave & Wrightwood Ave,4
Broadway & Argyle St,Avondale Ave & Irving Park Rd,4
Broadway & Argyle St,Benson Ave & Church St,8
Broadway & Argyle St,Bernard St & Elston Ave,1
Broadway & Argyle St,Bissell St & Armitage Ave,13
Broadway & Argyle St,Bosworth Ave & Howard St,4
Broadway & Argyle St,Broadway & Argyle St,638
Broadway & Argyle St,Broadway & Barry Ave,104
Broadway & Argyle St,Broadway & Belmont Ave,66
Broadway & Argyle St,Broadway & Berwyn Ave,379
Broadway & Argyle St,Broadway & Cornelia Ave,105
Broadway & Argyle St,Broadway & Granville Ave,162
Broadway & Argyle St,Broadway & Ridge Ave,134
Broadway & Argyle St,Broadway & Sheridan Rd,138
Broadway & Argyle St,Broadway & Thorndale Ave,170
Broadway & Argyle St,Broadway & Waveland Ave,118
Broadway & Argyle St,Broadway & Wilson - Truman College Vaccination Site,9
Broadway & Argyle St,Broadway & Wilson Ave,155
Broadway & Argyle St,Budlong Woods Library,7
Broadway & Argyle St,Burling St & Diversey Pkwy,10
Broadway & Argyle St,Burling St (Halsted) & Diversey Pkwy (Temp),9
Broadway & Argyle St,Burnham Harbor,1
